ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_8630	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_8631	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	NA	NA	NA
ASV_8633	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_8635	Eukaryota	Oomycota	Saprolegniales__c	NA	NA	NA	NA
ASV_8637	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_8639	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	NA	NA
ASV_864	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	NA	NA
ASV_8640	Eukaryota	Porifera	Homoscleromorpha	NA	NA	NA	NA
ASV_8643	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_8644	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8645	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_8646	Eukaryota	Discosea	Longamoebia__c	Longamoebia	NA	NA	NA
ASV_8647	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_8648	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_8649	Eukaryota	Dinophyceae__p	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Thoracosphaera	NA
ASV_865	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	NA	NA	NA
ASV_8651	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_8652	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8653	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_8654	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8656	Eukaryota	Porifera	Demospongiae	Bubarida	NA	NA	NA
ASV_8657	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_866	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_8663	Eukaryota	Discosea	Himatismenida__c	NA	NA	NA	NA
ASV_8664	Eukaryota	Discosea	Himatismenida__c	NA	NA	NA	NA
ASV_8665	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8666	Eukaryota	Bigyra__p	Bigyra	Bicosoecida	Cafeteriaceae	NA	NA
ASV_8669	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8671	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_8672	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8674	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8676	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_868	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8681	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	NA	NA	NA
ASV_8682	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_8683	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_8685	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	NA	NA
ASV_8686	Eukaryota	Arthropoda	Diplopoda	Glomerida	NA	NA	NA
ASV_8688	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	NA	NA	NA
ASV_8689	Eukaryota	Arthropoda	Malacostraca	Amphipoda	NA	NA	NA
ASV_869	Eukaryota	Oomycota	Haptoglossa__f__o__c	Haptoglossa__f__o	NA	NA	NA
ASV_8690	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_8691	Eukaryota	Haptophyta	Phaeocystales__c	NA	NA	NA	NA
ASV_8692	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	NA	NA	NA
ASV_8694	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_8695	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_8696	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_8698	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_8699	Eukaryota	Discosea	Flabellinia	NA	NA	NA	NA
ASV_87	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_870	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8700	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	NA	NA
ASV_8702	Eukaryota	Bacillariophyta	Mediophyceae	NA	NA	NA	NA
ASV_8703	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV_8704	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8705	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_8706	Eukaryota	Arthropoda	Insecta	Hymenoptera	NA	NA	NA
ASV_8708	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_871	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_8711	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_8713	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_8714	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_8715	Eukaryota	Cercozoa	Imbricatea	NA	NA	NA	NA
ASV_8716	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_8718	Eukaryota	Discosea	Himatismenida__c	Himatismenida	NA	NA	NA
ASV_872	Eukaryota	Dinophyceae__p	Dinophyceae	Gonyaulacales	Amphidomataceae	Azadinium	NA
ASV_8720	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8721	Eukaryota	Phaeophyceae__p	Phaeophyceae	Laminariales	NA	NA	NA
ASV_8722	Eukaryota	Dinophyceae__p	Dinophyceae	Gonyaulacales	Amphidomataceae	NA	NA
ASV_8724	Eukaryota	Dinophyceae__p	Dinophyceae	Suessiales	Suessiaceae	NA	NA
ASV_8726	Eukaryota	Nemertea	Palaeonemertea	Archinemertea	NA	NA	NA
ASV_8727	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_873	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_8730	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	NA	NA	NA
ASV_8731	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_8734	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_8735	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_8737	Eukaryota	Rotifera	Eurotatoria	Ploima	NA	NA	NA
ASV_8739	Eukaryota	Discosea	Longamoebia__c	Longamoebia	NA	NA	NA
ASV_874	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema japonicum
ASV_8740	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_8741	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_8742	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_8743	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_8744	Eukaryota	Nemertea	Enopla	NA	NA	NA	NA
ASV_8747	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_875	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_8752	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8753	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	NA	NA	NA
ASV_8756	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	NA	NA	NA
ASV_8757	Eukaryota	Chlorophyta	Trebouxiophyceae	Coccomyxaceae__o	NA	NA	NA
ASV_8758	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
ASV_876	Eukaryota	Phaeophyceae__p	Phaeophyceae	Tilopteridales	NA	NA	NA
ASV_8760	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_8761	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_8762	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_8765	Eukaryota	Oomycota	Saprolegniales__c	NA	NA	NA	NA
ASV_8768	Eukaryota	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	NA
ASV_8773	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_8774	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	NA	NA	NA
ASV_8776	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_8777	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_8779	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_878	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_8780	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_8781	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	NA	NA	NA
ASV_8782	Eukaryota	Oomycota	Peronosporales__c	NA	NA	NA	NA
ASV_8783	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8784	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_8785	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8786	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_8788	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	NA	NA
ASV_8789	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_879	Eukaryota	Dictyochophyceae__p	Dictyochophyceae	Florenciellales	NA	NA	NA
ASV_8792	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_8793	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	NA	NA	NA
ASV_8795	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	NA	NA	NA
ASV_8796	Eukaryota	Haptophyta	Isochrysidales__c	NA	NA	NA	NA
ASV_8797	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_8798	Eukaryota	Oomycota	Peronosporales__c	NA	NA	NA	NA
ASV_8799	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	NA	NA	NA
ASV_88	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_880	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_8800	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8802	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	NA	NA
ASV_8803	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_8804	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8805	Eukaryota	Discosea	Himatismenida__c	NA	NA	NA	NA
ASV_8806	Eukaryota	Echinodermata	Holothuroidea	NA	NA	NA	NA
ASV_8808	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_8809	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_8810	Eukaryota	Chrysoparadoxa__f__o__c__p	Chrysoparadoxa__f__o__c	NA	NA	NA	NA
ASV_8811	Eukaryota	Nemertea	Palaeonemertea	NA	NA	NA	NA
ASV_8813	Eukaryota	Phaeophyceae__p	Phaeophyceae	Dictyotales	NA	NA	NA
ASV_8814	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Leuckartiara	Leuckartiara octona
ASV_8815	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_8816	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8819	Eukaryota	Arthropoda	Hexanauplia	Siphonostomatoida	NA	NA	NA
ASV_882	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8820	Eukaryota	Nemertea	Enopla	NA	NA	NA	NA
ASV_8821	Eukaryota	Cryptophyceae__p	Cryptophyceae	Cryptomonadales	NA	NA	NA
ASV_8822	Eukaryota	Arthropoda	Arachnida	Opiliones	NA	NA	NA
ASV_8823	Eukaryota	Rotifera	Eurotatoria	Ploima	NA	NA	NA
ASV_8825	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_8826	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8828	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_8829	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_883	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8830	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8832	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_8834	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_8838	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_8839	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_884	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8840	Eukaryota	Raphidophyceae__p	Raphidophyceae	Chattonellales	Chattonellaceae	Chattonella	Chattonella subsalsa
ASV_8841	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_8844	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	NA	NA
ASV_8845	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8846	Eukaryota	Dinophyceae__p	Dinophyceae	Philozoon__f__o	Philozoon__f	Philozoon	NA
ASV_8847	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_8848	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
ASV_885	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_8850	Eukaryota	Discosea	Flabellinia	NA	NA	NA	NA
ASV_8853	Eukaryota	Annelida	Clitellata	NA	NA	NA	NA
ASV_8854	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8855	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	NA	NA	NA
ASV_8856	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_8857	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8858	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	NA	NA	NA
ASV_886	Eukaryota	Synurophyceae__p	Synurophyceae	Ochromonadales	NA	NA	NA
ASV_8860	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8861	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_8862	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8863	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8866	Eukaryota	Bacillariophyta	Coscinodiscophyceae	NA	NA	NA	NA
ASV_8868	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_887	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8870	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_8871	Eukaryota	Dinophyceae__p	Dinophyceae	Suessiales	Suessiaceae	NA	NA
ASV_8873	Eukaryota	Chlorophyta	Trebouxiophyceae	Trebouxiales	NA	NA	NA
ASV_8874	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_8877	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8878	Eukaryota	Dinophyceae__p	Dinophyceae	Gonyaulacales	NA	NA	NA
ASV_8879	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_888	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_8880	Eukaryota	Chrysoparadoxa__f__o__c__p	Chrysoparadoxa__f__o__c	Chrysoparadoxa__f__o	NA	NA	NA
ASV_8881	Eukaryota	Chlorophyta	Ulvophyceae	NA	NA	NA	NA
ASV_8889	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_889	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_8890	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_8893	Eukaryota	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
ASV_8894	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_8895	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8899	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_89	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_890	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_8902	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_8903	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8904	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_8906	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8907	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Calyptraeidae	Crepidula	NA
ASV_8908	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_8909	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_8910	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_8911	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	NA	NA
ASV_8912	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8913	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_8914	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_8917	Eukaryota	Evosea	Squamamoeba__f__o__c	Squamamoeba__f__o	NA	NA	NA
ASV_8918	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_8919	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_892	Eukaryota	Nemertea	Enopla	Monostilifera	NA	NA	NA
ASV_8920	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_8921	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8924	Eukaryota	Pelagophyceae__p	Pelagophyceae	Pelagomonadales	Pelagomonas__f	Pelagomonas	Pelagomonas calceolata
ASV_8925	Eukaryota	Bigyra__p	Bigyra	Bicosoecida	NA	NA	NA
ASV_8926	Eukaryota	Tubulinea	Elardia	Arcellinida	NA	NA	NA
ASV_8927	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8928	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_893	Eukaryota	Cnidaria	Scyphozoa	NA	NA	NA	NA
ASV_8930	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8931	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8932	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8933	Eukaryota	Arthropoda	Diplopoda	NA	NA	NA	NA
ASV_8935	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_894	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_8940	Eukaryota	Bacillariophyta	Bacillariophyceae	Cymbellales	NA	NA	NA
ASV_8941	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_8943	Eukaryota	Chrysoparadoxa__f__o__c__p	Chrysoparadoxa__f__o__c	Chrysoparadoxa__f__o	NA	NA	NA
ASV_8945	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8946	Eukaryota	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	NA	NA	NA
ASV_8949	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_8950	Eukaryota	Platyhelminthes	Trematoda	Plagiorchiida	NA	NA	NA
ASV_8951	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	NA	NA
ASV_8952	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	NA	NA	NA
ASV_8956	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8957	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	NA	NA	NA
ASV_8958	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_8959	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_896	Eukaryota	Haptophyta	Phaeocystales__c	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis pouchetii
ASV_8960	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	NA	NA	NA
ASV_8962	Eukaryota	Mollusca	Gastropoda	Stylommatophora	NA	NA	NA
ASV_8963	Eukaryota	Discosea	Himatismenida__c	Himatismenida	NA	NA	NA
ASV_8964	Eukaryota	Apusomonadida__c__p	Apusomonadida__c	Apusomonadida	NA	NA	NA
ASV_8965	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_8966	Eukaryota	Dinophyceae__p	Dinophyceae	Suessiales	Suessiaceae	Pelagodinium	NA
ASV_8967	Eukaryota	Porifera	Demospongiae	Axinellida	NA	NA	NA
ASV_8968	Eukaryota	Mollusca	Bivalvia	NA	NA	NA	NA
ASV_8969	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_897	Eukaryota	Echinodermata	Echinoidea	Clypeasteroida	Echinarachniidae	Echinarachnius	Echinarachnius parma
ASV_8970	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_8971	Eukaryota	Arthropoda	Insecta	Hymenoptera	NA	NA	NA
ASV_8972	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_8973	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	NA	NA	NA
ASV_8974	Eukaryota	Discosea	Himatismenida__c	Himatismenida	NA	NA	NA
ASV_8977	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_8978	Eukaryota	Arthropoda	Insecta	Hymenoptera	NA	NA	NA
ASV_8979	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_8980	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Melanothamnus	Melanothamnus japonicus
ASV_8981	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_8982	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_8983	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV_8984	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_8985	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_8986	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8987	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_8988	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_8989	Eukaryota	Porifera	Demospongiae	Suberitida	NA	NA	NA
ASV_899	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_8991	Eukaryota	Oomycota	Haptoglossa__f__o__c	Haptoglossa__f__o	NA	NA	NA
ASV_8995	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_8998	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_8999	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_9	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_90	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	Heterocapsaceae	NA	NA
ASV_900	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_9001	Eukaryota	Rhodophyta	Florideophyceae	Gigartinales	NA	NA	NA
ASV_9002	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_9003	Eukaryota	Oomycota	Peronosporales__c	NA	NA	NA	NA
ASV_9005	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9007	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_9008	Eukaryota	Bacillariophyta	Mediophyceae	Triceratiales	NA	NA	NA
ASV_901	Eukaryota	Discosea	Longamoebia__c	Longamoebia	NA	NA	NA
ASV_9011	Eukaryota	Bacillariophyta	Mediophyceae	Eupodiscales	NA	NA	NA
ASV_9014	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV_9015	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_9017	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9018	Eukaryota	Discosea	Himatismenida__c	NA	NA	NA	NA
ASV_9019	Eukaryota	Phaeophyceae__p	Phaeophyceae	Fucales	NA	NA	NA
ASV_9020	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_9022	Eukaryota	Rhodophyta	Florideophyceae	Gigartinales	NA	NA	NA
ASV_9023	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_9024	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_9025	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_9026	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9027	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_9029	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_903	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	NA	NA
ASV_9031	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	NA	NA	NA
ASV_9032	Eukaryota	Choanoflagellata__p	Choanoflagellata	Craspedida	NA	NA	NA
ASV_9033	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_9034	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_9035	Eukaryota	Ascomycota	Leotiomycetes	Thelebolales	NA	NA	NA
ASV_9038	Eukaryota	Bolidophyceae__p	Bolidophyceae	NA	NA	NA	NA
ASV_9039	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	NA	NA	NA
ASV_904	Eukaryota	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite	Amphitrite ornata
ASV_9040	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_9041	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_9042	Eukaryota	Pelagophyceae__p	Pelagophyceae	Pelagomonadales	Aureococcus__f	NA	NA
ASV_9043	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_9044	Eukaryota	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
ASV_9045	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
